59,-58,-78,36,-11,-82,-76,3,-2,16,-76,-34,-37,-60,-68,-59,80,-38,-55,-39,-50,-5,79,-72,-83,28,23,68,-24,-65,-47,-90,80,62,-74,98,82,45,-50,79,33,98,-55,2,-27,-77,52,65,9,39,99,81,-17,19,-8,-38,19,26,1,12,-20,61,-40,-38,14,49,85,-68,-79,-44,93,21,98,82,17,66,-73,-61,39,81,-60,2,-71,57,7,-91,-60,74,-35,-38,-36,8,93,13,81,38,10,-9,-10,-54,41,-9,-69,-10,-48,-39,97,-14,-52,-16,-44,-88,93,-93,-44,-66,56,13,14,43,-13,-38,-55,-50,-10,71,-70,-98,17,53,28,2,-33,10,-54,-69,-90,3,-88,68,43,42,-89,54,-72,54,-13,-65,28,-9,12,-55,62,-29,21,-44,-89,72,19,-95,79,-78,-46,-45,-82,82,90,-73,63,89,66,-97,-68,-36,34,10,51,-66,-62,38,-40,87,62,-90,69,100,-13,69,94,0,-6,-77,-39,-66,89,-56,67,42,88,-48,52,2,-74,86,-75,28,77,-30,-22,-25,-98,-35,-69,-23,-25,-12,83,-73,-75,8,-27,72,-94,87,94,-84,47,97,-38,-76,66,39,-15,45,-78,34,-92,1,8,-83,92,-97,-42,64,35,21,-73,-18,-62,22,64,7,-18,19,57,67,-55,91,91,-58,51,-79,10,-19,-42,-24,15,79,-59,-22,60,-33,91,-91,-55,23,-48,-8,-93,-30,96,61,-31,88,-42,66,21,94,51,-34,87,40,-21,63,72,-90,19,69,29,-80,-32,-54,75,26,-25,25,89,-66,-32,-99,-17,-31,65,-94,15,-34,-58,13,14,80,40,81,24,56,-9,-18,-64,65,-53,77,-1,53,61,-11,-56,1,-73,82,-33,-92,99,25,69,-2,-64,29,-14,59,-33,-97,-41,73,-99,91,32,-27,-45,-10,-86,6,-25,2,74,29,91,-92,-22,11,50,45,45,19,73,-69,-40,-41,31,-61,-22,53,27,2,-24,29,100,64,-73,51,-59,18,99,-22,35,22,-5,9,-97,-25,-80,-21,37,3,-16,90,61,52,95,-49,-81,43,-8,-9,86,-5,-58,-21,-94,-23,-83,-77,46,47,-28,22,100,40,93,76,-37,51,43,-99,73,32,-59,15,70,-14,0,19,51,3,16,-7,30,-91,1,80,79,1,-57,-72,-95,-20,65,49,65,81,37,-86,-45,-20,22,-99,32,52,-51,25,44,-84,-72,-3,-10,3,10,-40,-19,-66,80,-36,52,-52,-56,-52,-70,42,-63,23,-33,-52,62,1,-4,-5,-57,-81,-31,-32,-24,-48,21,41,33,-80,-51,21,51,-20,-71,78,55,3
80,-73,-12,65,-72,-15,48,-47,25,26,64,3,-78,86,91,24,31,76,93,50,-51,-34,21,40,-97,35,-51,94,-41,-33,71,-5,-14,-21,100,23,88,38,40,-6,-80,7,-61,94,-20,94,-97,59,47,3,89,88,-34,90,26,-11,-81,-28,-4,65,25,-94,1,42,0,-41,-48,-80,83,27,-56,-39,95,46,-71,24,-75,72,-47,92,-59,-98,-79,51,62,-23,58,7,31,-26,31,-56,8,-52,-51,47,-68,-17,75,74,-74,-90,33,72,-54,35,-58,-45,-8,32,-97,-44,64,22,-18,83,-55,-11,14,-56,-38,-21,66,-70,-84,-65,73,-86,54,-34,-16,-39,72,56,41,1,-85,98,77,-9,83,69,-54,92,45,-40,31,47,-44,3,48,-44,14,-1,82,-100,-63,-41,-44,-13,72,-50,18,19,68,-75,-55,9,-14,-42,70,-7,0,-47,-5,-73,-9,-61,-41,-48,-16,-68,67,-73,-10,26,-59,-51,69,-84,-98,-56,56,21,65,95,64,-77,77,-38,13,-82,43,-91,-49,-41,-28,-11,-54,53,48,-97,9,-62,62,42,39,59,-63,5,-25,-18,-17,39,-81,74,25,-95,-89,93,-70,-90,-73,-40,25,-77,92,-49,31,62,80,6,-49,-74,45,82,-53,-83,-74,25,-36,100,2,34,-92,3,50,-1,-43,32,-57,62,-23,-78,86,66,-27,33,-45,6,-62,77,88,24,97,-65,82,81,-17,19,-74,-95,-66,27,53,-100,83,28,8,-44,33,7,-70,-97,85,69,77,-13,99,-19,81,52,46,-52,-16,-36,-58,-76,-95,-18,-95,-52,-57,4,-50,18,-31,-99,-79,-80,-71,-52,27,-80,-15,-15,-5,77,28,56,-22,-19,75,63,10,55,-4,-35,-65,53,81,96,73,-47,44,-33,-72,34,82,-59,-63,89,30,-29,-39,23,-11,73,67,-68,68,85,-43,-47,20,31,83,34,39,-86,47,10,99,-50,-58,-48,59,34,68,81,90,-16,72,-26,-27,47,52,-61,38,76,-35,-96,65,-70,85,-31,-60,37,-28,-70,-12,-11,71,16,24,81,73,-62,-53,63,1,-60,27,-31,-12,-48,86,51,-54,54,-20,49,3,71,12,82,5,85,-2,42,-1,-74,39,98,-66,-59,-31,-24,-66,94,-90,-61,30,74,11,-64,82,84,-74,-28,85,-70,-69,-62,-3,2,-69,1,-64,-84,31,-96,55,-87,45,-67,-43,-74,-22,-64,26,-21,7,-64,-98,98,9,-1,-93,-53,-80,-68,4,-27,66,-84,51,-20,-95,92,12,-45,32,11,-22,29,-28,62,-25,-47,0,-100,51,53,32,8,78,59,-77,-79,61,-100
-99,-44,-57,4,79,56,35,4,15,-52,-67,28,-99,90,-62,11,55,98,-71,-76,-38,-37,31,25,90,-70,62,-100,-12,-52,35,-55,41,-66,34,70,75,-61,-84,4,-46,79,-31,74,90,-71,48,3,-99,0,-34,80,-71,47,13,89,89,-96,77,-79,-62,29,-1,36,-98,89,-72,78,-76,-44,43,-84,-87,-83,35,-43,-78,27,-47,-41,-69,75,8,-54,87,25,30,79,-86,-65,-19,-50,-57,-15,-33,42,-78,-47,18,-10,-9,42,65,48,9,-85,44,-38,51,64,9,73,25,86,57,56,-9,54,-76,-88,73,58,-81,-79,19,88,82,-99,56,-31,80,66,91,-14,-90,-28,77,-13,-77,-5,-7,-16,-22,-44,-87,8,-71,5,8,12,-88,27,-33,48,-26,63,88,-39,-7,-21,17,-47,28,90,32,11,-46,70,-97,-7,79,32,-1,85,24,-43,-48,-27,18,-88,-6,32,-50,19,-1,-90,53,66,14,-72,31,-52,52,72,-79,82,90,-14,65,-95,-65,-18,-41,49,-49,51,-88,-16,28,55,68,49,83,98,-79,-96,4,-88,-80,-22,95,-8,-79,85,72,61,98,11,12,-44,-87,20,57,-39,-83,-24,-81,82,-99,-12,-4,-46,42,37,90,-11,-8,52,-75,-73,70,99,91,34,97,99,22,87,98,-58,-36,60,55,-27,72,16,-67,18,3,8,-51,-41,70,-98,-94,-23,-38,0,-31,-64,-95,-95,-82,65,92,79,23,51,72,38,-62,-37,6,89,66,-4,-96,3,-61,-7,-16,52,71,76,48,-20,76,26,8,27,-82,-91,-37,59,-58,-69,-63,-21,-44,-31,51,-19,-15,52,91,-89,-35,13,-57,62,76,-61,-93,51,2,-98,-49,42,34,-34,0,78,26,-98,44,6,6,-13,63,-8,66,60,60,40,-69,65,-97,22,-1,-40,49,-35,59,-34,18,-26,6,-58,3,22,6,-34,-61,13,8,88,85,-57,39,-5,100,39,23,-7,-13,75,-76,3,74,-57,71,19,-64,-41,-86,-24,64,-89,79,-93,72,-43,-49,-20,-75,59,-7,63,54,-38,18,4,-56,19,-11,-54,-58,99,-84,69,-40,14,-21,-54,-28,-95,75,95,39,57,80,-12,-46,82,31,-83,-39,-67,27,-63,76,78,95,-38,83,-72,14,5,-47,5,-99,75,93,-60,-8,23,62,-89,-33,23,55,-94,-55,65,-95,75,69,-84,-66,-28,-99,44,-33,-89,-71,1,39,64,-91,46,13,86,41,5,21,-26,64,-49,79,98,-63,66,-93,-28,-19,81,-84,-75,68,-25,-31,-73,-74,-53,25,42,26,-21,-82,-41,-53,52
93,68,15,78,43,99,18,82,93,10,1,-46,91,-40,73,-96,93,-43,-88,3,56,-1,36,73,86,22,-45,86,89,12,12,98,-72,47,-60,-17,44,-80,14,25,-46,49,-96,28,-45,-37,96,-85,-39,61,8,49,-2,-5,60,20,79,-45,67,-70,-29,-43,-99,-43,-46,40,60,-38,76,29,-2,85,-54,59,78,60,7,-100,39,-38,51,-62,-62,-14,100,91,-25,-11,90,88,-28,22,-34,-4,-61,-98,-23,58,-74,14,-68,-77,40,7,-91,67,64,1,-37,-24,80,-80,45,-29,58,-46,11,87,96,-39,50,98,37,53,47,-12,66,-16,-63,83,25,-43,86,-52,-50,14,72,-24,10,46,96,-55,-69,-33,36,84,62,-46,80,-64,52,-60,28,-2,20,58,-75,-13,67,-12,-2,64,-93,93,29,-98,-46,-74,20,82,28,37,5,64,-98,88,62,-91,-17,21,-32,-96,65,-9,-57,61,-5,12,47,42,-56,56,88,6,35,-50,77,24,25,-63,-90,97,44,-30,83,-69,73,-3,55,97,-36,-33,47,81,91,45,-95,-76,98,42,90,-69,-66,58,-8,-22,1,-45,-77,2,-97,-49,70,-17,87,25,-55,88,-83,3,-70,-10,-1,28,-28,-54,59,-9,87,56,-9,-70,-6,64,-16,69,75,-98,37,65,58,68,52,-22,16,60,98,-73,-83,-82,-75,-68,-65,-13,-90,-82,-62,85,82,-10,10,-22,-34,-58,-49,-43,50,-34,94,35,24,58,11,-66,52,-66,88,4,-14,97,-73,65,-91,-32,36,-36,-38,80,28,-83,-44,25,10,-29,-91,68,68,54,-97,41,24,-1,47,-80,-80,27,44,-71,29,-69,53,25,87,-57,49,-7,-21,-3,-47,-19,76,-12,57,98,-24,36,-56,-19,-47,42,-36,-79,86,-1,89,79,23,-3,-61,98,88,-46,64,-82,-95,-30,-62,-74,79,31,39,-17,68,-13,-100,76,-36,20,4,-75,-37,-78,-28,-66,-12,-97,82,-29,83,-40,42,70,-86,24,58,-9,61,-9,-64,-28,40,66,69,-85,37,-31,26,-80,-28,-11,-45,68,60,-33,-25,23,-13,51,-34,23,21,-90,42,0,-24,-54,-46,-67,-85,71,-12,82,34,-42,-43,-3,-90,-58,60,-71,-56,-40,-56,-88,-86,87,-9,35,-64,-70,-43,-97,-8,-72,-2,10,31,-21,-61,-53,56,72,-36,-74,23,-82,-57,44,-18,-95,-46,15,-3,-68,-93,79,89,90,-56,-51,9,72,12,-70,-99,-55,-97,-27,65,-93,11,7,-6,-49,95,95,7,74,97,59,48,-30,-92,68,-8,15,-52,13,-86,43,17,95
27,32,45,-24,-91,-54,13,-92,84,54,32,56,-39,26,-89,11,-8,13,-6,92,7,61,94,31,24,84,92,-75,21,-24,-51,20,-2,34,75,-19,31,-6,-36,-3,87,84,-69,89,90,50,47,-66,57,12,30,19,-15,84,76,-8,-89,54,-2,16,7,-61,93,39,-61,-66,-61,2,-97,-30,69,20,1,30,-45,-77,-45,-16,-1,-13,1,39,58,-100,68,26,-11,-45,-38,-15,-71,35,-7,-52,75,-89,-41,22,-71,82,32,64,-22,-23,-19,-49,-60,-83,30,-81,-81,-100,55,34,-26,-17,72,-71,-56,12,93,-89,45,27,45,-24,-95,-8,-25,-47,-8,-17,-30,-82,83,-79,-68,94,91,77,70,30,-94,14,-29,-6,75,-45,27,-95,-59,96,22,33,74,-11,-29,89,52,54,36,61,65,-87,42,-72,19,-20,-70,43,-8,-51,-9,20,-5,36,-24,93,-42,23,15,-47,68,20,26,-70,-41,58,-74,-45,-79,-54,-38,84,-37,-14,-44,-19,-98,-49,-58,21,72,-17,-82,33,66,69,16,38,39,-91,-63,15,88,21,-15,75,97,-62,-57,78,-18,4,92,46,45,12,-96,19,68,90,-95,-20,-84,24,-47,39,12,-55,-54,-69,63,-34,-6,92,78,-53,-24,73,23,49,92,13,-86,-4,-26,90,88,49,-68,-16,-93,51,90,-75,84,77,40,-74,87,19,30,46,43,51,57,-6,-84,-89,-28,-42,67,31,-22,56,-37,-55,-85,51,26,-30,-84,-94,21,74,94,-22,96,6,-99,46,67,3,-12,-10,-49,-26,-61,26,82,10,45,12,53,53,51,-96,71,93,41,29,-22,-37,98,56,-21,8,-53,-28,-83,20,10,-85,-15,16,32,-14,59,67,-76,7,-21,92,-45,1,52,-34,10,58,20,29,-12,22,35,-57,-7,-85,-54,-21,-14,-60,-50,-35,29,-21,70,-3,4,-88,16,-1,-83,23,68,-70,-100,-38,86,0,-28,-66,-6,-12,-66,-19,-61,-22,24,-91,-96,90,-64,-95,24,-38,83,1,-52,-68,-84,-18,70,-70,26,48,90,57,39,-40,31,-94,-81,58,-55,42,-57,75,13,15,39,-68,-54,36,-93,27,71,-3,18,89,-67,25,-86,-65,83,10,44,97,53,-15,75,29,-97,-34,41,-89,6,30,33,-82,-83,-28,-77,86,55,39,52,55,40,23,-30,27,-82,92,2,-70,98,-13,97,-68,-80,-69,-67,79,1,78,-75,61,4,59,-38,-47,-17,-19,48,81,-58,93,-73,-57,81,5,24,-4,19,33,-75,77,78,-23,-46,-22,77,-12,29,96,24,59,-45,-6,-99,18
65,-70,-41,-13,-76,-98,28,-100,44,44,-39,75,-48,45,-48,-59,-56,-1,-70,70,24,6,-26,-19,61,93,-78,-35,-85,76,-48,30,82,-71,-31,-78,74,12,36,93,37,87,22,-90,16,-78,-46,-32,-42,22,34,81,77,-73,-82,97,65,100,-34,-13,89,-49,99,-38,-80,-91,-27,11,-84,74,-30,78,-58,-22,-87,12,57,-44,25,64,-22,-51,27,-77,33,-30,-41,-92,-77,71,-79,-14,-70,-96,36,37,44,-32,66,1,1,-2,87,12,71,-22,37,23,-37,93,30,61,72,59,2,-25,0,-79,50,13,-69,-91,-66,-53,-39,-16,-78,88,-65,29,-47,0,-88,-7,94,-24,-53,-24,90,63,-50,-21,-47,34,-19,-61,-82,-9,-79,-12,-43,71,-84,28,-2,91,82,9,-84,35,-62,53,-2,100,-67,-77,-78,-87,34,-27,-9,99,-24,-99,60,-90,23,-44,52,80,52,-70,87,-39,97,25,-67,87,-19,-67,-52,58,-63,-14,76,72,19,-26,9,-15,84,55,-19,-86,-27,-85,5,-65,-25,28,-15,28,-36,-72,-81,-9,39,-39,-71,-12,21,-15,5,100,-12,-1,8,-50,-22,-90,-58,79,24,-30,-17,-75,5,-22,95,-40,19,57,87,7,3,2,-92,-89,80,52,85,95,-97,58,83,-25,4,13,-85,61,-93,-23,-22,-15,78,60,7,95,-61,50,-51,-17,27,-21,71,-19,52,22,60,-84,1,-60,95,49,41,62,-54,51,-4,2,67,47,-30,-94,-90,40,-88,14,2,18,57,77,-65,-46,-31,-1,14,-32,-39,20,-61,-89,-44,88,74,-59,40,-30,-64,83,-61,-79,7,99,50,-18,-75,40,-65,-19,33,4,37,82,32,12,21,-4,-16,36,92,-48,45,95,20,6,68,8,42,36,-85,38,-17,-80,-27,-2,20,73,-17,-15,60,12,53,72,-2,-28,63,25,-34,-85,71,-45,14,81,-49,-31,50,-5,-97,51,-24,-76,-80,83,-61,-72,83,-10,-60,65,72,-82,90,75,-78,23,85,80,-58,-41,91,-59,-43,3,45,18,97,-56,74,-66,-80,55,-87,-97,14,-6,-65,-19,-49,-27,11,-97,-76,61,-93,-82,-15,-49,98,-83,92,-27,65,37,-34,73,-94,96,29,83,80,-86,-51,8,-24,93,-23,-46,-45,-97,-33,-49,-57,87,83,-8,-41,-46,97,-66,55,71,85,-84,6,-40,18,-57,90,-35,-27,79,-61,100,-30,-20,-61,-85,-86,97,91,57,65,74,46,-47,-25,-69,-76,-20,-42,-26,68,67,-22,23,20,25,19,31,-65,50,31,62,81,-47,47,10,86,-63,-47,48
27,-73,-55,-25,-81,-75,99,-30,-82,-21,-29,89,24,14,83,-78,-40,-54,-57,-6,15,34,-98,-61,-29,-37,-86,-24,68,35,-20,10,-42,-22,-21,6,-22,-82,65,53,-48,8,-14,-32,-36,30,47,7,-95,25,48,-87,54,-33,32,-58,-99,-39,80,92,0,-26,-89,35,28,-62,-95,-58,-17,-92,-40,-56,5,26,35,88,27,26,-38,-94,88,-96,-20,39,-64,-94,56,24,66,-67,-10,-76,-17,-43,97,95,6,-37,81,77,55,-68,-64,24,-42,-87,36,-98,41,65,56,-58,64,91,-33,94,28,-69,17,43,-91,1,37,-37,99,-62,39,-43,97,-90,-91,-36,55,-77,-33,81,23,-45,3,89,48,-57,-96,88,97,3,-94,-50,-14,0,-86,-95,-48,-71,-63,23,2,-53,-2,-52,-46,69,0,-99,58,-93,-98,54,14,-9,-51,69,-20,28,-2,-35,86,99,14,-36,11,96,11,-88,68,29,-11,35,-40,27,2,-83,-17,-58,22,95,11,38,-28,-87,-71,64,49,89,92,71,14,-20,-66,1,-80,90,63,56,-88,41,-29,-53,45,-56,-47,-98,52,-27,-64,1,26,88,-54,-2,77,-55,99,98,64,89,-55,28,-53,70,52,-53,-97,41,30,49,-75,69,63,76,5,58,95,20,12,5,-35,-71,8,33,77,87,-19,38,-18,86,71,84,67,-65,-49,86,80,88,-52,50,41,-9,14,63,23,42,-22,95,18,74,11,-47,69,75,0,86,-68,-18,80,-62,3,-59,40,70,97,18,70,-21,73,-72,33,-51,3,5,-99,7,-23,4,-38,-51,58,-25,29,-46,-9,92,-8,-62,12,-72,-94,37,75,-9,-47,52,-71,86,17,86,-17,-93,45,11,-32,33,-18,26,-5,-78,68,-63,-42,44,-47,-2,-60,-71,-40,-32,5,-67,64,-2,37,-4,-98,-77,-77,-44,-16,36,38,16,-81,-23,16,-75,1,-13,40,-10,13,-14,-15,86,42,-72,-52,69,85,-44,9,-79,19,52,-69,26,-80,-3,-8,72,-51,25,27,66,-100,95,-99,-96,-73,61,22,8,57,16,88,-22,-47,55,-78,38,-66,13,92,-50,42,14,51,-54,38,-94,-72,-8,75,74,51,-99,-87,-59,-5,27,55,-54,12,63,80,78,55,-18,-3,75,-80,89,100,30,-37,-55,12,47,-57,-63,7,9,91,9,-22,-46,92,21,7,-56,-96,31,-47,-39,-66,12,55,-49,47,-19,-81,-67,93,-2,0,-90,-27,-88,93,84,38,38,-1,-38,73,20,11,59,-30,-74,-79,10,43,-65,66,57,71,-52,-39,-12,74,88,42,95
-80,-38,-44,83,69,-37,-60,-1,99,98,44,-17,-11,81,-67,16,53,30,-85,-78,67,-62,11,-54,-8,38,-53,-22,-30,67,-28,-26,-41,37,61,50,-87,-19,-44,-94,15,19,96,-11,-22,-79,90,5,-93,-38,-7,-71,30,-33,54,-33,80,-91,-67,-7,-11,17,30,-30,51,-17,-35,24,42,-76,65,-20,-29,-21,70,9,25,-1,13,46,-57,12,45,-29,-92,-74,-66,-6,98,-96,-1,7,25,11,95,-19,-79,-68,13,44,7,44,55,22,63,20,-95,69,-84,-99,-84,88,-60,79,9,-43,-94,-43,-59,-35,100,97,94,59,53,-49,-100,-61,72,-25,100,70,-59,-84,-13,-82,32,-17,-2,24,-92,-36,-8,-30,5,24,-86,-8,68,-96,56,-59,-2,40,-18,87,-92,79,21,39,-35,37,-62,-75,-47,72,-57,-97,10,-9,-69,30,-36,98,-62,-70,12,1,-9,-36,76,-29,-26,-62,6,75,77,89,-46,-8,80,-53,97,-60,11,-100,27,-54,-47,-45,4,-72,-5,-57,96,-58,84,25,-25,-14,-20,6,-20,-3,100,-94,89,-20,63,-60,98,72,53,3,-75,-51,37,-52,-86,-99,47,-76,81,-19,15,-29,-75,42,33,-83,0,-25,70,-38,100,-23,36,58,61,38,83,-66,-21,-71,-8,-41,50,-53,-36,-89,61,-54,11,22,70,-44,-1,33,-58,-1,27,-87,62,54,-76,96,-71,28,-52,89,81,-26,-23,-45,-78,-28,18,34,42,67,43,52,56,92,41,47,24,-100,53,87,23,-92,-100,54,-15,-55,17,-6,28,-81,-2,76,76,49,-33,61,-31,8,-90,48,88,-47,62,-10,-25,-8,-44,-16,74,33,61,-75,-71,4,74,71,-64,9,-56,49,23,80,49,-73,-57,74,15,-76,-40,-74,-71,34,85,-30,52,-62,31,18,24,68,6,-2,46,-6,57,37,-89,87,69,-34,67,19,-38,5,33,34,-7,-56,100,66,30,84,41,33,-58,-62,-56,72,34,-10,53,-76,-48,-36,91,95,-5,93,-34,-51,32,-21,67,26,26,83,28,-97,26,82,98,-11,38,-30,89,-88,-82,65,-75,-20,66,-43,-27,29,-71,-6,-11,-23,-47,15,-54,-59,-68,59,43,-91,-31,-63,-26,-79,31,-22,79,-31,80,60,97,42,-87,65,23,28,66,-8,-96,93,-29,40,84,-55,-31,2,-86,-80,90,-83,66,84,-59,1,90,73,-48,-14,-63,-54,89,-86,79,-11,-31,-67,14,-3,67,-24,-48,43,-67,-98,-84,-58,-72,3,-34,9,-95,81,26,-1,78,-77,37,38,60,-42,25,-99,-41,81,94,-77
29,-48,-13,47,-7,23,21,67,-9,78,-30,-12,81,91,-14,67,82,-34,76,-82,66,50,16,-34,15,-37,47,51,-73,42,-99,-57,80,42,48,28,-2,-27,41,62,-12,-94,8,-2,-56,-99,88,-31,-73,-61,41,-36,26,34,86,45,63,57,-28,-52,-19,-32,-22,27,-18,88,55,-11,-89,50,-39,-21,-27,-2,-2,-59,53,-32,-90,58,19,-64,-4,-18,38,-31,-50,66,98,-90,46,-7,11,-12,-73,-12,71,-42,13,-26,-92,-46,39,7,34,31,8,63,7,74,79,-3,34,60,41,-58,29,-99,-59,-9,64,-24,-1,85,-72,91,-60,69,-68,65,83,-100,75,-10,-8,90,-71,81,16,97,19,-26,-76,64,71,-34,-41,45,-96,78,-51,-82,34,-60,25,91,63,90,77,-15,90,-22,12,73,-89,-96,94,-63,-97,41,-98,96,-10,65,44,-8,-35,79,-67,-1,-29,89,35,38,-81,37,27,-45,-37,-47,-40,-40,29,-31,3,11,-59,-20,10,59,7,-45,82,-79,-60,30,-59,-33,-25,-94,-14,-63,-28,-62,-61,-29,61,52,-16,-79,12,-72,81,-90,85,-92,46,-8,-2,48,-76,10,-63,76,3,20,-11,-35,-87,-67,-43,63,-22,100,-89,8,-37,84,81,92,-90,-15,-86,-80,-22,-55,95,-82,70,59,43,66,-100,-68,-17,-67,-81,-3,27,17,87,-11,73,-8,39,90,8,89,20,-84,27,36,19,0,19,39,-11,-11,60,36,-93,-80,-27,35,-29,13,38,35,41,-88,-11,-6,85,-88,-43,10,70,30,4,-98,-11,-45,-78,-37,-15,92,-11,54,-63,64,-91,16,88,10,24,62,3,21,95,55,61,0,-51,2,-58,84,-76,75,-91,62,57,-5,-58,-62,19,-54,-73,-25,-62,-70,-29,-91,-19,-86,5,-20,55,-7,-81,-66,12,48,-34,-4,4,38,4,-14,46,-89,96,-24,31,0,-57,-93,-10,-80,95,-36,-51,-36,-98,-73,-79,84,-35,1,41,82,-10,-71,25,-28,-7,53,24,2,-63,7,28,53,-87,-64,24,34,9,-57,-17,20,9,8,85,19,24,82,-58,-56,-50,24,-19,21,-35,-31,1,25,-76,-31,-11,-12,-62,86,65,49,62,26,9,66,32,44,-73,-45,-78,-81,-89,3,-53,-28,75,15,23,-36,-30,78,32,84,-29,-41,93,91,-92,-50,-21,-18,-98,-48,-61,-6,-93,94,70,-85,-23,61,-54,36,-50,-52,28,-87,-30,-89,43,-29,49,-51,67,12,-44,-24,52,-9,-54,-30,85,61,-82,49,-58,-29,28,47,89,-25,-4,-1,36,16,-31,55,-53,-97
79,-22,26,-6,-52,-2,98,90,56,77,-22,-72,-36,16,-97,-80,33,-56,6,-49,86,-2,-28,75,-29,-36,4,12,28,21,-71,52,-68,30,-26,-94,-39,0,64,39,-83,33,-76,-26,-24,87,8,5,93,25,-98,-49,-100,-94,-35,18,-80,-25,1,-54,-10,-20,54,26,-88,-37,96,22,62,-87,-78,-35,13,-6,36,-51,40,-67,75,-26,9,-53,-34,32,71,-73,74,1,-72,41,-20,3,-86,-85,-73,31,85,-54,-47,-58,-77,-99,-50,46,41,-82,-38,24,13,-94,47,-89,70,20,-93,6,-91,88,-39,-96,-3,-71,5,39,-33,-46,65,-37,72,55,-38,52,79,-29,80,-98,79,32,74,88,-29,-45,8,86,-87,-44,56,39,93,80,51,-61,37,93,-24,4,-78,-44,100,-30,27,-63,-43,77,26,25,41,-94,79,4,75,-7,-23,20,-95,4,-64,-95,-80,70,-96,-80,94,98,19,-48,33,51,-42,-98,9,-80,89,86,-70,-24,-30,91,31,-53,75,27,95,-80,26,12,-71,93,-59,-5,-49,42,-24,36,83,-18,-19,13,-18,60,-76,-75,11,20,49,-88,19,24,46,-23,-91,-25,33,57,-34,37,2,91,65,-51,-45,-100,15,15,-47,-87,2,-47,-96,76,4,-100,-11,63,40,76,-52,-72,6,-80,-10,-43,-2,-89,4,-4,-6,71,96,-69,-55,41,43,77,-17,-27,-56,-20,48,56,38,-14,-55,-70,-59,9,-79,18,50,83,-74,-58,-1,-96,-31,-48,82,4,-97,-4,-84,-88,-92,44,-38,71,-49,65,80,-52,-100,-32,-28,-19,32,37,-67,39,-19,52,-41,-28,-80,-29,5,-20,-96,-33,59,80,-4,-34,20,78,28,-42,38,-46,-14,24,38,88,-93,-1,-87,34,52,35,-83,39,-96,-75,78,55,-54,84,-57,32,21,-30,12,40,-89,74,3,13,7,-95,-61,-82,-25,-28,-7,-95,-7,-43,38,44,-56,3,-8,40,-17,-78,26,-33,46,-9,64,26,-51,0,80,-30,-45,-78,-75,-17,14,28,78,-78,1,75,3,-27,-50,-15,24,13,10,-20,-49,52,-81,57,21,41,100,48,-11,-32,-80,51,63,-22,-41,-50,0,3,-85,99,71,97,83,-34,74,41,36,-38,-17,-97,-51,-67,-74,-52,-29,-9,-75,-42,-91,-29,42,77,-66,-31,2,-33,35,-28,-67,-86,-56,-35,84,-1,26,69,70,-91,-27,41,-32,10,74,-5,-68,38,49,-46,-36,23,57,63,-17,77,85,-2,-8,-97,39,30,95,65,-83,-15,-31,34,70,66,-43,87,-76,-91,12,12,39,26,45,-77,8,-14
